A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S
1.3861156,0.32161373,0.8329983,-0.25004202,0.085786834,-0.02919364,0.11177322,-0.07565223,-0.040433675,-0.03333605,-0.0063138306,-0.0044265985,0.10138482,-0.06896746,-0.14572248,2.620613,0.42551017,0.07679953,0.14777485
0.46387136,1.2561941,0.45922083,-0.13135113,0.020655513,-0.015429333,0.034497067,-0.18785042,0.14533326,0.14256379,-0.12093375,0.2956852,-0.144854,0.03118515,-0.08969332,2.4723318,1.3257663,0.13713315,-0.03974297
1.3656669,0.21748836,1.1395158,-0.26894626,0.008766085,-0.048929274,-0.1304485,0.12156777,-0.10091855,0.12988621,0.03756328,0.1657755,0.052045837,0.13180575,0.09552564,2.6123457,0.492168,0.059706494,0.017986193
0.45827454,1.4903766,0.19765228,0.08057937,0.13026652,0.25360155,0.1255959,0.016311683,0.097305715,-0.07423741,0.10716289,-0.02077607,0.020281196,-0.12004138,0.14309728,2.5965333,1.3568189,0.1189225,-0.073121935
1.4366927,0.36260885,1.6379243,0.24124599,0.14304063,-0.080297984,0.06829576,-0.12937689,0.110664606,0.10023838,-0.023658589,0.1988154,0.14639172,-0.065983325,0.07996495,2.7328653,0.4285055,-0.120310135,0.08580147
0.38011843,1.1980008,0.30456436,-0.030030295,0.13169628,-0.009098589,0.0066679865,-0.17802733,0.032696545,-0.0505701,0.055269733,-0.099220276,0.022524834,-0.14888932,0.12951952,2.6491838,1.5159674,0.025167525,0.029116154
1.4420496,0.28327376,1.3319604,0.054717004,-0.045783095,-0.089074,-0.07155526,-0.28940922,0.1279687,-0.0013686568,-0.0081315935,0.019996896,0.044378817,-0.053729795,0.090090364,2.5939705,0.45390624,0.1452179,-0.100368425
0.50867623,1.0160085,0.38593543,-0.0022136867,0.042053506,-0.30055046,-0.059405625,0.03091254,-0.06316007,-0.07967729,-0.12816896,0.035682477,-0.10966341,0.005583808,0.011736393,2.5005062,1.4165847,0.10546547,0.12549761
1.4739418,0.49758112,0.9760783,-0.19344866,-0.05566653,0.027108125,-0.060460284,0.024169117,0.008036599,-0.026206292,0.034647316,0.18887745,-0.021318376,0.14502257,-0.0046253055,2.5509317,0.5142619,0.119112104,0.04923004
0.453498,1.4840416,0.61951315,0.029391691,0.09560482,-0.09307484,-0.10698639,0.09508735,-0.12477973,0.033434123,-0.14389694,0.20618495,-0.10190925,0.025397226,0.060144126,2.4074688,1.5248181,-0.11995467,0.101095855
1.483712,0.66539896,1.5398854,-0.18297917,0.09757653,0.057663217,0.13187787,-0.049787454,0.10232559,0.059400886,0.08564454,-0.10201815,0.12274256,0.016850442,0.07008867,2.4422686,0.44670665,-0.107518785,0.06435971
0.41276202,1.5266325,0.6210333,0.05185125,0.008181557,-0.14943029,0.104169935,0.052334815,0.061865255,-0.0045272857,-0.084294535,-0.12650625,-0.117565446,-0.07609,0.06504579,2.4311712,1.5370817,0.03450507,-0.0819611
1.454793,0.36413348,1.3929048,-0.14255393,-0.14331698,-0.00023814291,-0.13209361,0.00955043,0.03866987,0.13927487,0.00082841516,0.14064427,0.030652821,0.01862599,0.089631096,2.547129,0.3939196,0.011285961,-0.12184906
0.5038686,1.4636897,0.5053891,0.1328448,0.047224835,-0.06618469,0.09948741,0.020412177,0.052997023,-0.048347875,0.1198006,-0.2746733,-0.09842929,-0.110431984,-0.026405685,2.4439797,1.3841875,0.12580743,0.0507728
1.2705704,0.42675775,1.3466974,0.2034295,-0.035384953,0.113030925,0.0575625,-0.107740834,-0.11787276,-0.09701137,0.12914354,0.20928077,-0.13213898,0.10918686,-0.018445253,2.579006,0.55662787,-0.013808206,-0.12576823
0.49846938,1.0754892,0.431741,0.14388935,0.041799083,-0.2531585,0.013747275,0.177782,-0.051642165,-0.09918809,-0.11819135,-0.07503895,-0.036540665,0.09342955,0.017444089,2.669035,1.1667861,-0.120694675,0.026297644
1.2795031,0.6691264,0.9760457,-0.016175821,0.029147476,0.030844912,-0.08123416,-0.017702013,-0.12204547,-0.022508383,0.0902244,-0.1027685,-0.09670076,0.08950053,0.09932174,2.545564,0.487763,0.10435325,0.12719434
0.5307653,1.3010002,0.5406233,0.23270257,-0.0145891905,0.100916356,0.1345546,-0.020338185,-0.024064675,-0.11074491,0.07204066,0.26874197,0.09876628,0.07565422,-0.013971627,2.5607154,1.3103148,0.05883281,0.07396056
1.3181293,0.5012638,1.3256428,0.014495671,0.0428838,-0.12811667,0.126787,0.10854922,-0.054316163,0.14005879,0.10496569,-0.09340118,-0.14714284,0.13878995,0.07678364,2.5554013,0.67176807,0.08904146,-0.11154814
0.72852135,1.4305812,0.5704037,0.015356407,-0.09010025,0.005829841,0.13252562,0.11866015,0.08784337,0.06842576,-0.0934781,0.17198491,-0.114752024,0.06009592,0.033609986,2.546343,1.2223836,0.14179671,0.06383082
1.1359757,0.96669686,1.306512,-0.06467499,-0.09109998,0.19460502,0.10659209,-0.0127516985,-0.04453873,0.08407499,-0.100556865,0.117983095,0.049606517,-0.06684734,-0.0699452,2.49447,0.7459934,0.0035004616,0.045092285
0.7433173,1.2466865,1.0701324,-0.18424927,-0.118790984,-0.115735635,-0.008657843,0.029739738,-0.12694804,-0.12937051,-0.14050607,-0.2191842,0.035521492,0.09205651,0.08190122,2.4585085,1.1972238,-0.0039554685,0.007489115
1.3366258,0.68040526,1.2220714,-0.10148524,0.082092404,0.10262528,0.05803965,0.20116591,0.12616882,-0.07875908,-0.14522576,-0.25524747,0.083734706,0.06577578,-0.06401666,2.5930686,0.8095999,-0.05851078,-0.08905326
0.84536153,1.5127356,0.7048668,-0.25928754,-0.0199368,0.15819238,0.019326419,0.18857884,-0.057473093,-0.01064676,0.11639148,-0.017121434,-0.05720827,0.11389807,-0.11884647,2.6261907,1.4809633,-0.0056981444,-0.1349191
1.4383852,1.156048,1.6091502,0.13822617,-0.027824722,0.19329247,-0.14450882,0.24569255,-0.09066078,-0.001895979,-0.09245269,0.03780903,-0.039482884,0.05175054,0.14235461,2.5799067,0.8793282,-0.08651406,0.04030767
0.74358064,1.682495,1.0171754,-0.22575495,-0.08538042,0.16965124,0.056471407,0.0038167462,-0.07041936,0.07970844,-0.05259928,-0.18705797,-0.06946959,0.043355554,-0.060931012,2.6092918,1.3752887,0.05685845,0.09013598
1.2845418,0.64970666,1.5546408,-0.024315566,-0.05687344,-0.02380357,-0.018765166,-0.01203718,0.08892217,-0.025545217,0.05189456,0.009592935,0.114467055,-0.05223813,0.078888744,2.6813123,0.73517764,0.12065804,0.047085002
0.709354,1.1824994,0.708095,-0.010933116,0.04467529,-0.15732986,-0.052981175,-0.046595134,-0.08151294,0.06965779,-0.038686074,0.108494,0.08533849,0.05884567,-0.122057036,2.592497,1.3130859,-0.0957804,-0.09411161
1.3447999,0.694711,1.0720141,-0.11130086,-0.13643207,-0.06444522,0.031331167,0.02578453,-0.05443202,-0.08891838,-0.026432581,0.010722101,-0.027220935,0.11612746,0.002794966,2.6343904,0.79279935,-0.037202045,0.016822651
0.7900233,1.513098,0.70541865,0.10522472,0.06902148,-0.072324194,-0.14235814,0.23827848,0.025616437,0.024380147,-0.08913846,-0.16528928,0.146346,-0.1013888,0.13758463,2.490801,1.3720949,-0.028143704,-0.109367326
1.3923771,0.94206107,1.479928,-0.024878815,0.06730418,0.23157369,-0.08720718,-0.15006554,0.0047786534,0.05570659,0.001082629,-0.0055461675,0.06226352,-0.101078585,0.006840527,2.5519621,0.90595937,-0.028241605,-0.040224463
1.0317734,1.1582524,0.99772674,0.14333594,0.038223162,-0.17287074,-0.10342881,0.014589801,-0.13007091,0.10696474,-0.14656866,0.18812244,0.03492239,0.010619298,0.14955515,2.6895928,1.5184345,-0.048857026,-0.091954604
1.6507409,1.0317045,1.0272111,-0.029629022,-0.1093355,0.027563915,-0.022465557,-0.10816464,0.017597586,0.06185673,0.116539866,-0.13351008,-0.12132217,0.1427176,0.019577622,2.7948625,1.1094693,0.1191003,0.004971653
1.1810282,1.407419,0.93205154,0.17701079,0.03869544,-0.083717,0.09195526,0.07402401,-0.13373521,0.028644815,0.14708412,0.13158058,0.0879212,0.053541094,0.13454345,2.8710816,1.7522676,-0.0415589,-0.05896794
1.8233441,1.2837206,1.4544698,0.26414058,0.032278955,0.018345818,0.04211183,0.19311988,0.06474741,0.099610254,0.014777541,-0.10141383,-0.038992725,0.11818197,0.14757812,2.8721645,1.2637186,-0.13632631,-0.13012092
1.258945,1.9651406,1.2495755,-0.06586901,0.058205515,0.2570199,-0.13772869,0.10553932,0.1281277,-0.10045152,0.06620771,-0.20153439,-0.05603063,-0.025167815,-0.028653555,2.757787,1.7442238,0.07403703,0.11147523
1.633534,1.2366209,2.1015685,0.014821373,0.12352055,0.057384014,-0.11071426,0.04654207,0.027928159,-0.019864544,-0.14248145,0.11979613,0.058328122,-0.022994742,0.064769775,2.8856974,1.2021319,0.027641654,-0.10250609
1.3079978,1.7398362,1.2155566,-0.043784782,0.10430077,-0.07420399,-0.1305862,0.056366652,0.12428635,-0.086770736,0.07559575,0.073500685,0.14223024,0.0062987357,-0.09935607,2.8323312,1.4935908,0.095688835,0.14534608
1.350428,1.2756262,1.6364169,0.069991335,-0.07914856,0.11756943,0.0040175915,-0.010365367,0.031010568,-0.12963402,-0.057670467,0.22355908,-0.012489229,-0.110646956,-0.08113906,2.8957777,1.18295,0.090557605,0.1385665
1.0602703,1.2874948,1.3036222,0.06653587,0.071214214,0.014609784,-0.10475837,0.027282067,-0.09603276,-0.1258145,-0.0502583,-0.109751135,0.0042657703,-0.058443874,0.04189384,2.767016,1.3118814,0.13957608,0.048615724
1.389991,0.99037284,1.401464,-0.08828022,0.0359118,-0.06812451,0.029222593,0.08308306,-0.04382529,0.046465605,0.0763254,0.24985987,-0.09395401,0.11456913,-0.08595836,2.8390658,1.0377097,-0.06958207,0.0435113
1.1152644,1.5177228,0.8583994,0.03307367,-0.055272065,0.10431285,-0.117360614,0.22664794,0.0048740804,0.03493379,0.021072343,-0.004721187,0.13912225,0.06585832,0.06968866,2.8259287,1.4747794,0.030319542,-0.005681962
1.433561,1.2087839,1.5346725,0.09691405,-0.087215535,0.3156626,-0.094090216,0.13963032,0.12343383,-0.08840783,0.11184704,-0.014327727,0.026106492,0.1015926,0.087838754,2.933567,1.2010126,-0.11046986,-0.07538901
